id,temperature,vibration,humidity,pressure,energy_consumption,maintenance_required
5110,65.17,82.99,63.28,4.18,2.61,1
5111,88.29,41.05,41.57,2.32,1.81,0
5112,88.07,57.73,65.79,1.17,1.44,0
5113,80.03,20.57,45.18,2.27,1.16,0
5114,84.55,88.72,66.07,2.7,1.16,1
5115,87.09,41.73,69.24,2.81,0.84,0
5116,75.63,22.97,37.34,2.76,0.94,0
5117,83.79,47.94,36.53,2.42,4.03,1
5118,63.47,19.16,38.67,1.61,0.89,0
5119,82.25,54.67,72.46,3.74,3.01,0
5120,78.95,35.05,57.13,4.64,0.51,0
5121,99.93,63.31,60.62,2.17,3.41,1
5122,71.14,47.85,65.46,3.16,2.43,0
5123,87.76,56.13,59.56,4.03,4.78,0
5124,84.5,49.81,70.59,1.9,2.43,0
5125,73.93,44.24,45.13,3.95,0.58,0
5126,56.87,46.9,38.92,3.06,3.25,1
5127,71.01,30.78,33.88,1.17,3.75,1
5128,73.88,77.31,35.06,1.37,1.02,0
5129,84.54,33.71,50.48,4.62,1.2,0
5130,77.79,51.46,75.92,4.67,2.69,0
5131,75.34,38.46,51.91,1.15,3.68,0
5132,83.24,61.87,57.1,1.65,1.37,0
5133,82.74,38.47,50.5,1.56,3.14,1
5134,84.69,35.94,50.23,3.96,3.34,0
5135,66.49,43.88,78.13,1.7,3.45,0
5136,84.71,32.96,64.87,1.45,4.17,0
5137,88.02,12.91,51.54,3.64,4.04,0
5138,101.72,52.82,51.17,3.72,0.97,1
5139,79.96,44.61,54.62,3.39,3.64,0
5140,85.91,43.01,62.64,1.8,2.89,1
5141,79.6,71.8,52.16,3.84,1.16,0
5142,81.33,76.18,75.8,4.97,4.43,0
5143,85.92,29.87,35.63,4.16,1.06,0
5144,58.82,39.51,44.9,4.19,4.17,0
5145,77.94,62.02,55.43,4.32,2.46,0
5146,78.26,34.74,66.46,3.11,1.68,0
5147,68.94,33.97,58.05,4.69,3.44,0
5148,59.65,37.89,58.35,3.94,4.27,0
5149,70.36,58.85,71.77,3.21,0.89,1
5150,78.16,36.79,45.67,4.05,3.13,0
5151,72.88,49.35,34.86,1.71,3.44,0
5152,77.84,41.46,54.48,4.57,4.93,0
5153,65.69,47.8,42.99,1.47,4.74,0
5154,76.53,73.14,73.59,2.1,1.61,0
5155,78.43,57.54,52.6,1.62,2.49,0
5156,62.39,64.04,53.18,3.65,3.22,0
5157,61.31,34.87,47.46,4.78,4.86,1
5158,83,44.97,64.22,4.46,4.34,0
5159,76.32,60.69,31.33,3.73,1.21,0
5160,64.82,63.43,44.62,3.41,4.84,0
5161,70.86,20.97,30.4,2.26,4.23,0
5162,79.73,79.25,42.43,1.26,2.9,1
5163,65.8,49.16,66.73,2.27,4.68,0
5164,90.44,67.26,67.83,1.45,2.81,1
5165,80.6,47.19,45.15,1.96,3.56,0
5166,83.3,20.74,77.22,3.35,1.22,0
5167,76.72,39.64,71.67,1.27,1.03,0
5168,81.09,1.02,48.89,4.47,3.38,0
5169,96.16,35.02,57.55,2.26,1.11,1
5170,70.6,24.83,62.73,2.11,1.2,1
5171,71.13,36.65,35.34,1.2,2.59,0
5172,96.06,56.05,59.48,4.2,3,1
5173,88.01,21.03,70.11,1.1,4.1,0
5174,73.28,48.98,63.99,4.92,2.87,0
5175,67.15,21.39,56.76,4.41,3.64,0
5176,70.85,39.53,62.96,3.34,0.69,1
5177,95.34,46.36,30.47,1.49,1.2,1
5178,75.9,48.28,45.47,3.94,3.12,0
5179,85.54,53.38,72,1.88,4.3,0
5180,77.41,44.73,40.81,3.6,1.4,0
5181,78.22,35.07,64.72,1.3,1.12,0
5182,80.94,42.32,37.05,1.67,1.23,0
5183,73.8,56.61,35.87,2.33,4.2,0
5184,72.45,63.82,64,4.51,0.79,0
5185,90.82,52.07,45.79,3.71,1.71,1
5186,72.84,42.22,59.7,2.01,4.65,1
5187,80.26,28.33,56.59,2.97,4.51,0
5188,85.77,19.92,77.51,3.49,4.11,0
5189,80.72,55.42,75.87,1.56,1.66,0
5190,82.62,33.21,36.42,3.43,3.37,0
5191,58.69,39.93,37.87,1.21,1.28,0
5192,77.34,47.79,43.65,3.67,3.58,0
5193,87.88,46.17,63.97,3.76,3.3,0
5194,97.57,59.88,43.14,1.48,3.06,1
5195,86.67,36.28,60.74,2.13,3.08,0
5196,77.6,31.95,58.87,3.1,3.83,0
5197,80.89,50.5,55.43,1.86,1.51,0
5198,82.29,68.36,33.13,4.07,4.36,1
5199,54.64,40.74,55.43,4.16,3.08,0
5200,63.46,25.66,57.82,3.58,3.66,0
5201,76.44,47.4,63.18,4.1,3.05,1
5202,74.22,57.85,74.44,1.53,1.08,0
5203,71.25,55.34,76.43,1.42,1.56,0
5204,78.88,38.57,47.64,4.7,0.9,0
5205,80.04,21.46,53.48,2.83,4.07,0
5206,59.66,62.16,63.07,4.13,2.86,0
5207,61.27,50.73,69.21,1.2,1.61,0
5208,70.85,48.31,66.77,4.6,1.26,0
5209,80.63,40.83,35.59,4.92,0.7,1
5210,72.94,64.25,55.05,1.22,3.2,0
5211,69.59,42.66,34.17,4.89,3.05,0
5212,89.29,57.01,79.98,2.18,1.8,0
5213,81.67,49.53,30.06,1.76,2.18,0
5214,73.25,52.67,70.74,3.97,1.69,0
5215,93.06,43.62,35.2,1.8,4.7,1
5216,76.01,40.05,50.01,3.66,1.77,0
5217,84.55,36.34,37.76,1.05,3.81,0
5218,65.38,50.14,39.96,1.65,4.51,0
5219,61.02,63.94,78.62,4.02,3.07,0
5220,66.94,50.57,55.22,3.81,4.88,0
5221,80.36,59.86,65.39,4.91,4.9,0
5222,73.72,55.79,60.8,3.46,1.81,0
5223,73.29,52.53,55.3,2.9,4.35,0
5224,77.35,25.29,37.73,1.5,2.35,0
5225,76.52,54.27,69.38,2.87,4.81,0
5226,87.29,40.16,68.48,3.91,2.49,0
5227,69.45,40.91,34.54,4.34,3.71,0
5228,60.78,42.41,69.19,4.89,2.63,0
5229,91.36,58.82,77.46,3.56,4.65,1
5230,70.33,33.51,45,4.47,3.66,0
5231,87.04,22.35,48.15,4.96,4.61,0
5232,79.03,27.71,71.37,4.26,1.24,0
5233,89.69,25.34,71.5,3.43,3.19,0
5234,68.78,27.37,68.36,4.83,3.69,0
5235,83.71,60.47,63.4,3.22,1.14,0
5236,72.19,41.84,54.39,1.81,3.94,0
5237,68.31,34.45,73.75,2.85,4.27,0
5238,91.81,63.51,70.34,3.34,2.12,1
5239,67.54,78.85,42.16,2.02,2.3,0
5240,67.09,56.19,43.47,3.22,0.76,0
5241,63.82,33.58,44.72,2.25,3.13,0
5242,70.53,48.96,73.16,4.84,0.76,0
5243,76.58,25.45,45.73,4.56,3.02,1
5244,73.37,44.27,47.53,4.24,1.63,0
5245,78.89,42.14,72.06,3.9,1.41,1
5246,59.2,40.11,69.55,4.84,3.84,0
5247,74.61,43.65,55.03,4.11,4.1,0
5248,60.75,68.62,57.83,4.28,2.88,0
5249,70.6,46.06,43.61,3.43,1.11,1
5250,72.62,53.29,56.93,2.32,1.77,0
5251,74.69,77.98,42.44,4.13,0.95,0
5252,78.59,72.56,58.71,3.11,4.06,0
5253,62.38,49.86,64.1,3.63,3.65,0
5254,70.51,65.41,60.81,4.07,4.42,0
5255,97.85,59.05,43.27,2.38,2.74,1
5256,74.22,52.76,74.09,1.15,3.28,0
5257,73.07,51.69,69.4,2.15,1.51,0
5258,55.76,39.64,56.67,4.54,0.75,0
5259,76.67,51.1,68.47,4.84,3.69,0
5260,59.12,48.26,54.36,2.63,1.37,0
5261,50.19,51.03,33.22,3.94,0.64,0
5262,79.4,14.85,64.69,2.57,3.89,0
5263,79.34,42.59,60.67,2.38,0.85,1
5264,58.86,49.29,63.69,3.86,3.6,0
5265,60.95,70.57,47.99,4.8,2.22,0
5266,67.18,66.54,78.78,4.01,2.21,0
5267,94.42,39.51,39.23,1.82,3.48,1
5268,77.79,65.08,33.66,4.88,3.93,0
5269,80.77,83.87,32.53,1.35,4.73,1
5270,87.29,57.41,43.08,1.07,1.38,1
5271,90.23,70.11,73.74,4.62,1.99,1
5272,76.44,45.43,70.18,3.47,1.37,0
5273,79.57,15.41,79.18,4.65,2.99,0
5274,75.17,50.24,47.2,4.33,1.75,0
5275,55.25,65.85,67.42,1.34,4.6,0
5276,77.89,38.2,75.07,2.93,1.94,1
5277,69.54,44.75,49.33,4.33,0.83,0
5278,45.74,38.01,30.23,2.37,1.27,0
5279,67.21,53.62,32.67,3.53,2.22,0
5280,70.06,69.08,34.57,1.41,1.99,0
5281,84.16,56.42,46.05,2.06,2.64,0
5282,73.42,52.85,72.23,4.6,3.1,0
5283,67.53,49.69,31.57,2.07,3.86,0
5284,61.78,41.25,68.18,2.54,2.21,0
5285,72.68,50.4,53.33,2.99,4.17,0
5286,76.43,44.48,40.43,2.88,4.64,0
5287,80.51,59.37,56.73,4.87,1.01,0
5288,83.14,56.24,43.4,4.09,1.19,0
5289,60.67,44.78,72.65,1.35,0.58,0
5290,77.45,54.35,63.71,2.65,2.42,0
5291,73.27,44.12,30.87,4.79,1.96,0
5292,72.37,32.88,78.51,1.94,3.73,0
5293,76.98,47.91,35.9,1.41,4.95,0
5294,92.04,48.86,40.26,2.61,2.72,1
5295,72,58.69,66.61,1.56,4.74,0
5296,76.01,78.43,78.61,3.56,3.58,0
5297,64.98,73.83,38.26,4.25,3.23,0
5298,63.91,48.57,67.35,2.15,4.85,0
5299,63.42,43.61,72.97,2.48,4.8,0
5300,59,69.44,38.85,2.42,4.25,0
5301,68.26,44.75,71.82,3.39,0.73,0
5302,92.61,34.98,62.41,4.82,1.83,1
5303,66.99,31.77,57.24,1.62,1.89,1
5304,71.58,71.42,63.09,2.12,1.66,0
5305,60.8,23.86,46.09,4.77,3.07,0
5306,72.76,54.27,36.22,4.21,1.05,0
5307,64.1,48.41,30.24,1.8,2.32,0
5308,71.54,51.76,66.66,2.11,1.93,0
5309,71.47,71.01,38.76,1.29,4.23,0
5310,73.8,47.66,40.25,3.48,0.52,1
5311,86.07,48.88,56.26,4.3,4.2,0
5312,92.83,15.81,71.73,1.55,2.56,1
5313,92.73,43.27,62.38,2.29,1.22,1
5314,76.08,47.98,54.72,2.91,4.28,0
5315,76.73,61.76,71.82,4,3.86,0
5316,75.94,47.91,42.29,2.21,0.81,0
5317,82.69,48.9,59.88,4.44,3.82,1
5318,68.11,31.83,39.32,2.6,2.04,1
5319,64.82,64.52,69.04,2.11,4.5,0
5320,54.95,37.13,39.94,1.53,3.27,0
5321,83.92,57.1,43.18,4.76,1.78,0
5322,77.24,56.86,51.37,2.41,1.69,0
5323,66.79,21.27,55.18,3.32,3.26,1
5324,91.05,45.14,36.38,4.98,4.84,1
5325,68.39,70.66,57.75,2.91,3.71,0
5326,90.08,52.4,73.54,2.35,0.96,1
5327,66.28,43.69,44.14,2.22,3.16,1
5328,76.81,51.38,57.88,3.71,4.12,0
5329,79.4,32.46,31.41,3.31,1.65,0
5330,69.69,50.81,76.88,2.66,2.63,0
5331,62.09,37.62,71.87,4.24,2.74,0
5332,75.31,67.96,79.85,2.33,0.69,0
5333,67.23,53.47,52.36,1.13,1.03,0
5334,59.17,47.9,53.64,1.03,4.94,1
5335,56.85,62.14,57.92,3.24,1.95,0
5336,76.87,29.07,70.11,2.21,1.35,0
5337,52,49.83,48.25,4.24,2.54,0
5338,72.07,69.68,38.72,3.94,3.08,0
5339,82.57,54.15,73.49,2.49,1.77,0
5340,59.87,49.69,42.45,2.33,4.78,1
5341,61.48,49.42,61.13,2.72,2.71,0
5342,78.14,26.06,61.82,1.77,4.56,0
5343,48.44,28.92,42.44,1.23,4.33,0
5344,74.28,37.56,49.07,3.51,0.64,0
5345,70.06,50.41,64.69,3.96,0.79,0
5346,89.38,40.12,31.44,1.11,1.59,1
5347,90.95,44.94,61.97,1.45,1.67,1
5348,78.26,79.12,39.21,3.54,3.24,0
5349,67.94,71.05,58.18,1.71,0.81,0
5350,75.75,34.9,60.11,3.15,3.49,0
5351,83.71,66.13,52.93,4.33,1.55,1
5352,81.96,64.62,52.46,4.36,1,0
5353,51.38,66.86,50.89,4.21,3.68,0
5354,60.23,49.86,65.29,4.38,3.57,0
5355,82.49,57.61,41.18,3.16,1.36,0
5356,62.11,44.49,44.43,4.07,4.35,0
5357,78.31,31.62,53.33,3.31,1.7,0
5358,83.12,77.54,68.31,2.29,0.93,0
5359,80.91,60.37,58.73,4.25,4.08,0
5360,79.75,65.4,31.14,3.67,4.09,1
5361,70.04,78.93,62.79,1.65,2.83,0
5362,61.14,53.88,64.9,1.7,1.28,0
5363,92.9,32.61,59.17,1.7,3.03,1
5364,55.53,38.69,74.05,2.88,1.73,0
5365,76.12,46.34,50.1,3.27,1.49,0
5366,69.29,41.21,75.99,1.27,2.14,0
5367,88.21,40.23,77.73,3.57,3.81,0
5368,75.27,44.68,67.79,4.75,1.06,0
5369,66.2,69.81,77.19,2.64,2.02,0
5370,70.23,45.33,54.19,4.26,3.47,0
5371,83.81,58.57,62.81,2.55,1.71,0
5372,85.62,54.49,42.15,3.43,3.22,0
5373,81.42,45.23,64.46,4.26,2.36,1
5374,76.01,32.78,78.16,4.44,1.58,1
5375,65.23,50.3,78.93,3.76,1.54,0
5376,67.64,48.78,59.48,3.94,2.74,0
5377,79.55,52.86,48.42,3.04,4.62,0
5378,85.08,58.64,73.64,2.01,3.89,0
5379,60.1,25.28,71.47,1.49,1.2,1
5380,57.85,47.73,60.64,3.38,1.06,0
5381,72.86,33.68,72.09,2.93,4.82,0
5382,77.25,45.68,73.2,2.97,4.66,1
5383,76.58,73.71,62.07,1.46,1.04,0
5384,80.27,74.05,68.44,4.28,4.22,0
5385,69.56,68.23,77.77,4.57,3.05,0
5386,87.27,40.45,54.99,1.01,1.39,0
5387,90.07,44.4,65.65,4.37,1.87,1
5388,80.24,68.99,35.71,1.61,4.8,0
5389,69.8,55.54,31.34,4.94,2.53,0
5390,47.02,41.72,54.36,4.93,1.78,0
5391,68.24,71.39,44.76,2.69,3.24,0
5392,76.27,49.71,33.85,4.07,2.81,1
5393,81.29,54.85,41.01,1.28,4.68,0
5394,71.38,26.42,59.09,2.22,3.82,0
5395,73.85,54.84,42.14,1.1,4.48,0
5396,91.82,36.52,52.15,2.3,4.74,1
5397,63.93,54.82,65.46,3.88,4.35,0
5398,58.25,51.96,77.31,2.85,1.37,0
5399,50.94,43.17,73.4,1.38,2.94,0
5400,84.47,57.02,55.17,2.13,1.68,0
5401,61.53,58.13,57.82,1.67,0.74,0
5402,71.38,50.17,38.28,2.3,3.9,0
5403,83.11,43.4,69.76,2.26,4.83,0
5404,90.37,44.29,79.38,2.83,1.37,1
5405,75.42,61.99,73.01,2.07,1.28,0
5406,64.86,43.99,49.83,2.94,3.7,0
5407,78.4,69.34,35.59,2.22,1.65,0
5408,64.32,38.04,66.01,3.74,2.02,0
5409,74.21,78.25,63.58,4.5,4.93,0
5410,60.93,33.64,77.74,4.42,2.31,1
5411,66.55,50.55,42.07,4.41,1.79,0
5412,97.43,25.89,71.09,4.08,4.63,1
5413,85.68,53.52,51.2,3.65,3.96,0
5414,68.19,38.19,47.06,3.63,4.65,0
5415,70.52,29.71,74.89,4.68,3.63,0
5416,82.16,47.13,60.57,3.38,1.27,0
5417,70.81,22.58,62.43,2.34,4.25,0
5418,87.11,55.52,42.88,1.53,1.47,0
5419,59.25,36.48,59.7,3.56,3.31,0
5420,74.27,39.76,60.6,2.26,1,1
5421,66.95,54.51,47.46,2.35,4.92,0
5422,77.54,53.91,57.1,1.73,0.59,0
5423,76.17,70.5,32.54,3.99,0.64,0
5424,75.22,71.56,42.69,1.58,0.69,0
5425,79.23,61.06,66.18,1.94,0.89,0
5426,77.72,47.02,75.6,4.9,1.79,1
5427,63.58,52.24,58.49,3.83,1.48,0
5428,73.86,55.47,55.04,1.68,1.09,0
5429,73.89,68.69,78.59,2.79,3.86,0
5430,74.48,34.62,69.71,3.17,3.67,0
5431,96.96,29.72,74.11,2.61,4.42,1
5432,75.27,49.33,77.84,4.23,3.16,0
5433,91.36,42.7,53.09,1.84,1.96,1
5434,55.45,42.11,35,2.51,4.71,0
5435,69.12,65.79,37.83,1.58,0.98,0
5436,72.46,70.44,57.58,4.95,4.56,0
5437,90.41,62.18,38.12,4.61,2.12,1
5438,53.08,38.12,68.42,1.73,1.39,0
5439,84.68,57.99,31.38,4.07,1.24,0
5440,80.34,38,61.93,4.48,1.74,0
5441,80.37,34.37,76.62,3.12,1.68,0
5442,72.94,60.73,61.25,4.94,3.89,1
5443,76.54,45.25,57.98,1.79,2.03,0
5444,74.47,53.57,43.54,3.15,2.23,0
5445,68.19,75.78,44.91,4.53,3.56,0
5446,83.98,78.16,54.79,3.77,3.16,0
5447,75.79,60.72,38.46,2.84,2.42,0
5448,67.14,56.7,55.84,1.13,4.11,0
5449,79.09,56.42,77.29,1.28,2.09,0
5450,72.89,60.76,33.57,4.16,3.57,0
5451,70.51,54.86,48.97,4.19,2.38,0
5452,58.03,55.4,70.16,1.26,3.21,0
5453,69.76,53.45,78.59,1.81,1.16,0
5454,69.25,43.89,42.4,4.45,2.87,0
5455,78.04,68.68,60.93,3.87,1.2,0
5456,71.15,47.42,35.33,1.6,1.93,0
5457,101.84,54.77,46.44,4.07,4.53,1
5458,59.65,50.28,48.55,3.07,2.89,0
5459,62.54,52.8,54.87,3.53,4.97,0
5460,69.6,37.31,55.71,3.81,3.95,0
5461,78.64,28.86,33.07,3.87,1.39,1
5462,71.73,49.35,75.28,3.03,0.77,0
5463,68.88,57.8,79.53,2.3,1.51,0
5464,63.04,61.94,36.33,1.08,3.03,0
5465,79.29,38.29,38.59,1.19,4.54,0
5466,102.35,42.68,43.12,2.07,2.52,1
5467,64.41,36.16,63.82,1.41,2.88,0
5468,80.75,49.08,54.84,2.41,2.32,0
5469,90.69,45.27,31.28,2.59,1.83,1
5470,76.41,44.42,31.92,2.1,0.82,0
5471,78.38,56.4,63.32,4.64,4.55,0
5472,74.19,40.1,69.7,4.54,0.51,0
5473,92.9,32.18,65.77,2.04,1.94,1
5474,82.98,40.17,59.85,4.74,4.37,0
5475,86.38,71.22,43.82,1.42,0.55,0
5476,73.7,35.38,40.39,2.93,0.59,0
5477,81.79,51.31,77.24,4.47,2.73,1
5478,74.26,45.9,46.21,4.58,3.43,0
5479,82.72,75.08,30.94,2.1,2.99,0
5480,70.94,50.19,79.84,3.51,2.08,0
5481,86.69,9.06,38.8,4.69,2.61,0
5482,80.45,53.52,61.32,2.61,3.42,0
5483,70.42,59.09,45.68,3.8,0.82,1
5484,83.75,60.06,79.17,1.64,0.9,0
5485,71.85,53.65,63.18,1.45,0.91,0
5486,62.65,42.22,42.14,2.67,3.81,0
5487,72.2,48.12,70.5,1.7,3.61,0
5488,72.28,52.74,35.64,1.62,4.02,0
5489,63.42,43.4,70.56,3.82,4.96,0
5490,79.99,55.12,30.21,3.85,4.68,0
5491,79.21,40.34,47.47,2.41,4.27,0
5492,74.85,42.94,39.87,3.59,1.05,0
5493,83.17,63.99,41.58,1.27,1.44,0
5494,71.35,69.67,64.42,2.97,1.14,0
5495,60.13,33.22,65.68,3.69,1.53,0
5496,68.5,55.33,43.95,1.38,4,0
5497,66.68,57.69,72.36,3.57,3.69,0
5498,71.34,48,73.12,2.2,1.73,1
5499,76.02,55.79,74.97,4.31,3.66,0
5500,95.23,20.8,79.59,3.17,2.25,1
5501,59.63,45.82,77.73,3.91,3.6,0
5502,83.88,80.32,57.94,2.27,2.72,1
5503,64.97,60.5,52.25,2.6,2.57,0
5504,79.59,42.64,39.14,1.37,3.71,0
5505,68.63,76.32,65.64,3.55,2.51,0
5506,77.32,55.26,53.09,2.31,4.11,0
5507,91.32,64.3,38.28,3.21,3.97,1
5508,60.17,32.72,67.91,3.64,0.77,0
5509,78.1,59.92,52.57,4.63,2.43,0
5510,78.53,59.15,61.43,4.5,1.52,0
5511,85.23,56.56,69.78,4.41,1.68,0
5512,75.72,51.51,37.81,4.52,3.86,0
5513,109.44,29.87,46.08,3.7,0.81,1
5514,86.84,62.51,36.1,4.04,4.8,0
5515,81.31,55.77,77.56,1.18,2.81,0
5516,78.69,46.22,32.08,2.54,3.06,0
5517,80.92,39.96,75.31,4.45,2.07,0
5518,76.37,52.77,30.74,1.93,4.68,0
5519,76.44,70.16,44.63,2.89,1.33,1
5520,59.82,53.16,55.75,1.71,2.94,0
5521,80.85,80.03,55.61,3.72,4.6,1
5522,80.75,24.49,61.15,2.61,3.95,0
5523,78.55,38.55,35.66,3.69,1.17,0
5524,78.8,68.99,32.61,4.83,0.95,0
5525,82.6,33.48,60.06,3.77,3.28,1
5526,79.61,55.92,41.75,4.75,0.92,0
5527,75.88,58.56,68.04,1.16,4.39,0
5528,78.31,45.66,58.73,4.23,4.63,0
5529,87.31,42.38,31.59,2.42,3.43,0
5530,89.67,47.14,73.96,3.69,1.15,0
5531,65.17,52.1,43.5,3.39,2.43,0
5532,71.08,21.9,36.34,4.42,1.39,0
5533,84.52,56.57,44.43,2.05,3.97,0
5534,80.59,42.31,48.06,2.33,3.08,0
5535,68.63,36.03,52.23,1.88,3.37,0
5536,75.63,37.83,63.36,3.11,3.56,0
5537,82.88,75.18,50.69,2.44,1.21,0
5538,94.19,55.32,38.22,2.76,2.46,1
5539,98.54,56.26,79.63,3.61,2.63,1
5540,56.83,80.02,63.61,3.41,3.17,1
5541,83.51,48.55,33.47,1.75,4.37,0
5542,68.74,34.47,47.36,2.99,4.3,0
5543,86.54,63.49,61.97,2.7,2.51,1
5544,61.29,48.46,57.54,3.21,1.99,0
5545,68.17,28.58,75.18,3.22,4.45,0
5546,73.26,39.32,67.75,4.95,0.79,0
5547,81.7,56.81,37.65,3.99,1.13,0
5548,71.3,42.44,51.23,2.12,3.41,0
5549,67.72,68.9,45.17,1.82,2.33,0
5550,57.9,63.96,52.28,1.29,2.21,1
5551,68.35,41.04,32.84,2.86,1.9,0
5552,81.76,43.23,76.63,3.23,2.84,0
5553,89.88,45.58,55.17,3.28,4.64,0
5554,64.57,48.9,61.64,4.19,2.53,0
5555,65.51,17.16,62.12,4.1,1.91,0
5556,67.63,27.5,39.22,3.68,2.59,0
5557,73.83,51.35,73.19,4.4,3.78,0
5558,76.94,46.18,45.12,3.75,2.19,0
5559,71.93,61.61,68.42,4.66,3.77,0
5560,59.19,46.46,66.5,1.62,2.07,0
5561,54.68,34.82,56.92,3.43,3.34,0
5562,70.07,52.6,43.55,2.51,1.8,0
5563,80.32,80.85,75.67,2.74,1.47,1
5564,75.07,62.65,60.99,3.58,4.56,0
5565,91.84,43.1,36.27,1.64,4.65,1
5566,59.81,46.53,74.82,2.49,4.17,0
5567,76.02,74.42,58.11,4.14,3.5,0
5568,88.95,53.33,57.15,1.36,2.88,0
5569,72.01,48.7,54.74,2.19,3.47,0
5570,62.23,63.28,40.34,1.31,3.73,0
5571,47.95,32.53,46.22,2.32,3.06,0
5572,71.81,36.39,50.5,4.58,1.16,0
5573,69.88,41.36,62.74,4.97,2.48,0
5574,68.51,32.75,62.82,1.55,3.97,0
5575,78,30.5,38.75,3.5,3.8,0
5576,93.16,68.24,73.53,4.37,3.24,1
5577,61.26,44.65,62.12,4.09,3.69,0
5578,65.39,31.88,61.36,2.64,1.26,0
5579,73.53,93.19,36.27,4.16,3.59,1
5580,82.21,39.41,73.85,4.66,3.48,0
5581,71.15,33.27,35.86,3.98,4.68,1
5582,80.83,43.03,73.1,2.83,2.54,0
5583,60.61,53.44,50.47,2.14,1.31,0
5584,75.48,27.62,55.03,4.23,2.73,0
5585,74.86,50.91,49.29,3.22,4.09,0
5586,90.68,19.84,57.51,1.66,3.78,1
5587,86.34,56.42,31.89,2.64,2.52,0
5588,76.14,65.58,75.87,3.09,3.48,0
5589,65.5,34.08,45.74,2.35,3.79,0
5590,51.66,63.51,73.41,2.24,4.42,0
5591,66.15,48.49,64.15,3.03,4.93,0
5592,96.86,37.53,43.07,3.53,1.4,1
5593,56.88,42.98,38.56,3.86,3.91,0
5594,65.86,47.38,51.25,4.33,1.23,0
5595,76.28,44.88,41.37,4.37,4.62,0
5596,87.66,59.95,43.75,2.69,4.67,0
5597,62.21,57.65,35.2,4.1,3.24,0
5598,79.64,73.65,60.65,4.33,4.99,0
5599,67.13,49.78,73.83,1.78,3.49,0
5600,62.81,20.01,78.52,2.05,1.52,0
5601,69.05,80.98,72.51,3.75,3.21,1
5602,74.55,50.44,33.87,4.55,1.6,0
5603,62.31,57.79,50.48,2.54,2.96,0
5604,86.15,52.67,40.57,4.49,2.1,0
5605,89.5,64.38,33,3.11,0.55,0
5606,67.9,60.62,45.48,2.79,4.59,0
5607,82.78,31.35,76.77,4.15,2.18,0
5608,59.73,75.84,32.76,4.32,2.95,0
5609,73.15,53.77,58.4,4.43,4.58,0
5610,83.37,56.22,32.86,4.83,1.04,0
5611,82.17,59.86,72.34,3.44,3.22,0
5612,76.46,31.34,68.96,2.65,3.38,0
5613,87,65.64,33.78,3.21,1.01,0
5614,67.63,74.83,74.8,1.36,2.99,0
5615,75.88,61.67,66.74,1.17,3.48,0
5616,75.52,45.81,61.68,2.35,2.15,0
5617,79.2,53.5,37.98,2.28,3.56,0
5618,81.06,77.43,60.09,2.15,3.71,0
5619,62.05,40.94,55.88,4.89,2.5,0
5620,81.83,41.73,42.69,4.56,0.59,0
5621,62.94,45.09,30.82,2.42,4.37,0
5622,84.21,62.14,72.38,3.39,4.91,0
5623,92.51,49.39,41.53,1.5,3.3,1
5624,69.99,44.82,73.72,3.55,1.92,0
5625,65.61,51.23,65.82,1.74,2.08,0
5626,91.63,49.58,37.25,1.95,1.23,1
5627,74.33,39.84,41.85,3.49,3.37,0
5628,61.55,58.5,33.5,4.55,1.44,0
5629,65.81,66.17,37.63,4.36,0.82,0
5630,66.35,58.05,46.19,4.73,2.4,1
5631,87.05,66.11,36.48,2.58,4.35,0
5632,64.88,44.02,43.59,2.36,3.76,1
5633,51.58,18.99,76.64,2.48,1.06,0
5634,74.5,46.5,79.42,2.79,3.36,0
5635,77.95,59.48,59.97,3.99,1.62,0
5636,80.72,54.44,77.06,4.44,2.75,0
5637,47.89,48.25,47.3,3.37,4.96,0
5638,73.16,53.33,37.26,3.65,2.46,0
5639,70.7,46.05,74.66,2.66,3.19,0
5640,79.2,46.96,57.89,1.12,3.82,0
5641,55.14,32.9,76.76,1.33,2.99,0
5642,76.5,51.07,53.18,3.21,0.78,0
5643,76.81,48.29,67.52,4.23,3.15,0
5644,86.35,56.7,61.98,3.33,3.92,0
5645,78.54,71.38,59.34,1.22,1.09,0
5646,81.96,61.55,75.34,1.99,1.14,0
5647,62.62,38.3,67.76,4.38,3.94,0
5648,73.92,80.28,68.83,1.56,1.94,1
5649,88.02,67.23,46.01,4.23,4.88,0
5650,70.01,45.8,73.71,3.5,4.23,0
5651,82.73,57.02,43.59,3.95,3.63,1
5652,65.31,33.33,60.51,3.16,1.86,1
5653,72.66,46.71,64.66,4.32,0.53,0
5654,58.77,48.18,46.98,2.74,2.14,0
5655,74.08,47.84,74.36,4.61,2.58,0
5656,66.53,49.8,73.46,4.27,1.29,0
5657,86.39,47.99,44.4,3.99,1.11,0
5658,95.28,68.64,43.45,4.03,1.3,1
5659,57.68,59.38,79.83,2.78,3.65,0
5660,62.56,17.12,75.22,3.9,1.37,0
5661,84.18,42.8,44.44,4.46,4.12,0
5662,67.28,41.02,70.49,4.41,3.9,0
5663,74.1,39.18,56.22,2.52,2.34,0
5664,90.05,44.78,54.44,3.16,4.82,1
5665,90.34,48.8,59.08,1.83,1.39,1
5666,61.89,7.8,69.95,3.32,4.24,1
5667,94.27,36.94,61.32,3.61,2.46,1
5668,81.65,41.16,57.47,4.1,1.18,0
5669,85.01,52.41,60.46,2.36,1.31,0
